Date,Total_Cumulative_Cases,New_Cases,PCR,Recovered,Deaths,Daily_Positive__age,Country,RDT,Local_Transmissions,Imported_Cases,Cum_Deaths,Cum_Recovery,CFR_,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,active_cases,hospitalized_case,condition_mild_to_moderate,condition_severe,condition_ICU,key_notes,asymptomatic,total_vaccinated
2020/12/05 04:40:00,"10617","70","1577","46","11",4.438807863,"Zimbabwe
",0,50,"20","291","8844",0,"1489",0ef03533-5c73-42cc-a0ba-00559f3d62dd,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1482","0","0","0","0",,"0","0"
2021/02/14 23:32:00,"35172","68","2079","512","2",3.270803271,Zimbabwe,0,68,"0","1400","30601",0,"1490",ed85b5d4-eab5-40c6-885c-007ee1e0f190,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"3171","45","24","12","0","From the hospitalized cases only 9 were asymptomatic. 
Parirenyatwa, St Annes , Arundel, Manicaland
and Masvingo did not report). 2 COVID-19 deaths were reported today. All 2 deaths occurred at institutional level","9","0"
2020/04/26 02:00:00,"32","1","0","3","0",0,Zimbabwe,0,0,"0","4","5",0,"1491",5a8b3890-29c2-49e8-b603-009d0bcdf66d,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"23","0","0","0","0",,"0","0"
2020/10/10 02:00:00,"8010","16","604","18","1",2.649006623,Zimbabwe,0,16,"0","230","6492",0,"1492",5c86aca2-39fd-422b-b44d-028f661493ce,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1288","0","0","0","0",,"0","0"
2021/02/10 23:17:00,"34864","83","3561","182","11",2.330805953,"zimbabwe
",0,83,"0","1364","29471",0,"1493",48d49063-02da-41e9-83bf-034d392f3c51,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"4029","117","64","35","9","From the hospitalized cases, 9 were asymptomatic.","9","0"
2020/05/19 02:00:00,"46","0","0","0","0",0,Zimbabwe,0,0,"0","4","18",0,"1494",3f8f4b2b-d323-41d7-b3e2-04054162eb99,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"24","0","0","0","0",,"0","0"
2021/03/10 02:00:00,"36341","20","2164","34","0",0.924214418,Zimbabwe,0,20,"0","1489","33953",0,"1495",ba99f437-8b45-4eb2-a3f6-06c41720624e,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"899","122","24","19","3",,"76","35901"
2020/08/23 02:00:00,"5930","37","852","243","2",4.342723005,Zimbabwe,0,37,"0","155","4872",0,"1496",3807ee05-6be3-4692-9eba-07026dd3deb6,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"903","0","0","0","0",,"0","0"
2020/04/19 02:00:00,"24","0","0","0","0",0,Zimbabwe,0,0,"0","3","2",0,"1497",dc814d7c-637d-40dd-9b4e-0717f3b4fd35,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"19","0","0","0","0",,"0","0"
2021/03/13 02:00:00,"36471","48","635","15","5",7.559055118,Zimbabwe,0,28,"20","1501","34011",0,"1498",1f5e81b1-09c0-4101-b662-081a83f12f5b,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"959","139","42","14","2",,"81","36359"
2020/05/11 02:00:00,"37","1","0","3","0",0,Zimbabwe,0,0,"0","4","12",0,"1499",63afa246-c5b6-4955-b239-084d16cc625a,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"21","0","0","0","0",,"0","0"
2020/08/28 02:00:00,"6388","96","1551","33","6",6.189555126,Zimbabwe,0,76,"20","195","5043",0,"1500",74d812ee-9109-4f50-91b8-086ba2dad298,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1150","0","0","0","0",,"0","0"
2020/11/25 10:28:00,"9508","110","1073","39","0",10.25163094,Zimbabwe,0,106,"4","274","8336",0,"1501",b3e9c5f3-d698-42ad-9ae3-0aa198a56bb0,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"898","0","0","0","0",,"0","0"
2020/09/15 02:00:00,"7576","45","404","93","0",11.13861386,Zimbabwe,0,44,"1","224","5783",0,"1502",4d7fa192-fb10-471f-a929-0af4f28ba46f,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1569","0","0","0","0",,"0","0"
2021/02/25 01:00:00,"35960","50","1804","122","8",2.771618625,"zimbabwe
",0,50,"0","1456","32410",0,"1503",85214daf-89f5-4785-901c-0e600c420fe9,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2094","154","46","33","3",,"72","7872"
2020/04/06 02:00:00,"10","0","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1504",798432aa-b9b9-4bb1-93de-0eb58d537378,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"9","0","0","0","0",,"0","0"
2020/10/29 02:00:00,"8349","29","1143","19","0",2.537182852,Zimbabwe,0,28,"1","242",,0,"1505",51ffde67-d8b6-42dc-a8cb-0f22bdcd5081,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,,"0","0","0","0",,"0","0"
2020/11/19 10:50:00,"9046","65","1123","11","4",5.788067676,Zimbabwe,0,65,"0","265","8195",0,"1506",d55e379e-9626-4fc7-865a-108fe816c9ef,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"586","0","0","0","0",,"0","0"
2020/12/15 10:41:00,"11522","164","559","45","1",29.33810376,Zimbabwe,0,164,"0","310","9599",0,"1507",bf226e60-1436-4f66-ba72-10d019a2fcc1,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1613","0","0","0","0",,"0","0"
2020/04/07 02:00:00,"10","0","0","0","1",0,Zimbabwe,0,0,"0","2","0",0,"1508",73fe46a7-2770-4eca-a3b1-113b1b20796f,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"8","0","0","0","0",,"0","0"
2020/08/19 02:00:00,"5643","265","1618","337","9",16.37824475,Zimbabwe,0,254,"11","150","4442",0,"1509",48e38559-7c06-4d90-bdc8-11caa3951a5b,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1051","0","0","0","0",,"0","0"
2021/01/27 23:57:00,"32304","300","3666","274","19",8.183306056,zimbabwe,0,300,"0","1122","23687",0,"1510",b5c98441-6f49-4912-8314-128e04d5f248,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"7495","205","127","65","13",,"0","0"
2021/02/07 00:54:00,"34487","156","2086","238","13",7.478427613,"zimbabwe
",0,156,"0","1316","28383",0,"1511",bc4fbc7c-e0f8-4e53-8bf5-1376be5ae19b,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"4788","90","63","17","6","Among the hospitalized cases, only 4 were asymptomatic. 11 deaths occurred at Institutional level and the remaining two were at community level .","4","0"
2020/09/08 02:00:00,"7388","90","521","22","8",17.27447217,Zimbabwe,0,90,"0","218","5477",0,"1512",27757d35-025c-4b14-ae10-16073a3f1929,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1693","0","0","0","0",,"0","0"
2020/07/14 02:00:00,"1064","30","693","52","1",4.329004329,Zimbabwe,0,0,"0","20","343",0,"1513",b109442a-96f0-4f3a-84a6-162a1d66ed94,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"701","0","0","0","0",,"0","0"
2020/09/06 02:00:00,"7116","139","665","13","1",20.90225564,Zimbabwe,0,139,"0","208","5373",0,"1514",c2d1cf20-501b-4e56-866a-16e7a7543720,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1535","0","0","0","0",,"0","0"
2021/02/28 23:18:00,"36089","31","914","76","0",3.391684902,"zimbabwe
",0,31,"0","1463","32666",0,"1515",506c5c71-f6c6-4b34-9ebc-185ebf266e81,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1960","135","52","4","9",,"70","18843"
2020/05/07 02:00:00,"34","0","0","4","0",0,Zimbabwe,0,0,"0","4","9",0,"1516",c2f6b101-4a84-4bde-8e32-1873464a9abc,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"21","0","0","0","0",,"0","0"
2020/07/19 02:00:00,"1611","133","802","30","0",16.58354115,Zimbabwe,0,0,"0","25","472",0,"1517",4043f065-b856-4f35-acd5-189b2a5e9a1d,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1114","0","0","0","0",,"0","0"
2020/07/22 02:00:00,"2034","214","1076","22","0",19.88847584,Zimbabwe,0,0,"0","26","510",0,"1518",8045edcd-8d1f-409a-9fe6-19584def5966,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1498","0","0","0","0",,"0","0"
2021/01/16 23:33:00,"26881","772","3570","458","17",21.62464986,Zimbabwe,0,772,"0","683","15872",0,"1519",5f3828fd-5aa3-42c0-9681-1aad29e29e5a,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"10326","0","0","0","0",,"0","0"
2020/11/23 10:32:00,"9308","88","555","23","5",15.85585586,Zimbabwe,0,88,"0","273","8288",0,"1520",5b0e496b-9e3f-4711-b05f-1c2c7c58d090,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"747","0","0","0","0",,"0","0"
2020/03/25 02:00:00,"3","0","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1521",521b9bd3-659f-4397-a69c-1c8bc8940195,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2","0","0","0","0",,"0","0"
2020/03/29 02:00:00,"7","0","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1522",df0e3787-8531-49f9-a87a-1c9bb3d46cee,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"6","0","0","0","0",,"0","0"
2020/09/14 02:00:00,"7531","5","349","12","0",1.432664756,Zimbabwe,0,5,"0","224","5690",0,"1523",d0d80bbf-9c47-4716-8c84-1cd093e72fcf,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1617","0","0","0","0",,"0","0"
2020/05/01 02:00:00,"34","0","0","0","0",0,Zimbabwe,0,0,"0","4","5",0,"1524",9c853ab0-af39-4ec6-8c29-1d23fe876b3d,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"25","0","0","0","0",,"0","0"
2020/04/08 02:00:00,"10","0","0","0","1",0,Zimbabwe,0,0,"0","3","0",0,"1525",35542ac8-4529-44c3-88ba-1d2b8f282558,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"7","0","0","0","0",,"0","0"
2020/04/11 02:00:00,"13","0","0","0","0",0,Zimbabwe,0,0,"0","3","0",0,"1526",0c6ee6c0-03ee-4d9d-84aa-1e268871d4eb,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"10","0","0","0","0",,"0","0"
2021/03/06 00:08:00,"36248","25","1534","127","1",1.629726206,"zimbabwe
",0,25,"0","1484","33759",0,"1527",cea44954-e58b-4a3a-b61f-1ec58993d54e,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1005","129","39","21","4",,"65","31235"
2020/08/07 02:00:00,"4451","56","961","81","5",5.827263267,Zimbabwe,1575,54,"2","102","1416",0,"1528",ad3732db-88d2-488f-9d22-1f0c9ca62449,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2933","0","0","0","0",,"0","0"
2020/04/01 02:00:00,"9","1","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1529",5c438abe-d77d-4d11-b809-1f41044be5a3,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"8","0","0","0","0",,"0","0"
2021/02/27 01:17:00,"36044","50","2141","84","5",2.33535731,"zimbabwe
",0,50,"0","1463","32539",0,"1530",e38ef662-eecc-46ff-b45e-1f9be1322cfa,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2042","150","41","31","5",,"73","12579"
2020/05/18 02:00:00,"46","0","0","0","0",0,Zimbabwe,0,0,"0","4","18",0,"1531",f2f396b9-e215-4ba5-bd71-2104652cce53,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"24","0","0","0","0",,"0","0"
2020/05/27 02:00:00,"132","53","0","0","0",0,Zimbabwe,0,0,"0","4","25",0,"1532",9c2e5d3c-d512-4865-8b7a-210acc74efac,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"103","0","0","0","0",,"0","0"
2020/04/03 02:00:00,"9","0","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1533",cb00f12e-49e4-49c3-8af2-2147990aecb3,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"8","0","0","0","0",,"0","0"
2020/09/04 02:00:00,"6837","159","919","82","0",17.30141458,Zimbabwe,0,158,"1","206","5345",0,"1534",d0e8cfcf-017d-419a-8fcd-22569db430e8,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1286","0","0","0","0",,"0","0"
2020/06/19 02:00:00,"479","16","0","0","0",0,Zimbabwe,0,0,"0","4","63",0,"1535",501f11c6-8405-4556-a117-23a1805eb6f5,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"412","0","0","0","0",,"0","0"
2020/11/24 10:36:00,"9398","90","923","9","1",9.750812568,Zimbabwe,0,90,"0","274","8297",0,"1536",98438062-b3d6-4f24-9495-25311abf2427,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"827","0","0","0","0",,"0","0"
2020/05/29 02:00:00,"160","11","0","1","0",0,Zimbabwe,0,0,"0","4","29",0,"1537",963ba94d-1819-426a-a75c-261794e51179,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"127","0","0","0","0",,"0","0"
2020/10/31 02:00:00,"8367","5","681","10","1",0.734214391,Zimbabwe,0,5,"0","243","7894",0,"1538",b11e12d4-f77c-422e-a75b-2663375690c7,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"230","0","0","0","0",,"0","0"
2020/05/31 02:00:00,"178","4","0","0","0",0,Zimbabwe,0,0,"0","4","29",0,"1539",a405f814-6121-4ba4-b60a-2692ebf8d29a,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"145","0","0","0","0",,"0","0"
2020/10/07 02:00:00,"7919","4","759","1","0",0.527009223,Zimbabwe,0,4,"0","229","6441",0,"1540",e53837f5-c3eb-4c02-9b62-278471a2aaea,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1249","0","0","0","0",,"0","0"
2020/04/04 02:00:00,"9","0","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1541",27ff7492-ed62-4801-8cf1-287ecae03ad5,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"8","0","0","0","0",,"0","0"
2020/06/21 02:00:00,"489","3","0","0","0",0,Zimbabwe,0,0,"0","4","64",0,"1542",43765a71-b7f9-4696-a96b-28df832466c6,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"421","0","0","0","0",,"0","0"
2020/11/02 02:00:00,"8389","15","610","12","2",2.459016393,Zimbabwe,0,15,"0","245","7939",0,"1543",f2eeef32-36c0-4bfb-97f7-2962ab3e4860,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"205","0","0","0","0",,"0","0"
2021/01/11 23:20:00,"22297","820","1518","631","21",54.01844532,Zimbabwe,0,820,"0","528","13213",0,"1544",0c313624-8f24-4ce9-a145-29d31d3c5a8f,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"8556","0","0","0","0",,"0","0"
2021/03/15 02:00:00,"36504","20","1691","8","1",1.182732111,Zimbabwe,0,20,"0","1504","34051",0,"1545",a62ecabd-a8dd-4b14-9259-2cbd1a849a9f,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"949","125","25","17","2",,"81","37660"
2020/12/25 22:43:00,"12880","94","1700","154","2",5.529411765,zimbabwe,0,94,"0","341","10468",0,"1546",5c6d3a31-1621-408c-a70d-30771e03d23f,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2071","0","0","0","0",,"0","0"
2020/12/04 08:04:00,"10547","123","1722","48","0",7.142857143,Zimbabwe,0,108,"15","280","8802",0,"1547",68ed9f68-ff1f-45ff-909d-309d4457ace8,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1465","0","0","0","0",,"0","0"
2020/10/14 02:00:00,"8055","19","615","8","1",3.089430894,Zimbabwe,0,18,"1","231","7640",0,"1548",3d3e5a23-6cbf-4388-8614-310e2e1a987a,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"184","0","0","0","0",,"0","0"
2020/06/22 02:00:00,"512","23","0","0","0",0,Zimbabwe,0,0,"0","4","64",0,"1549",f9ed7397-dc39-41dd-9298-3118dcc6232b,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"444","0","0","0","0",,"0","0"
2020/12/20 00:11:00,"12151","104","1581","90","2",6.578115117,Zimbabwe,0,96,"6","318","9984",0,"1550",a8cc4868-79f8-4892-9659-32055d83f185,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1849","0","0","0","0",,"0","0"
2020/08/25 02:00:00,"6196","126","1574","11","11",8.005082592,Zimbabwe,0,116,"8","166","4961",0,"1551",046965d6-ce16-4e3b-b968-32983de7a23d,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1069","0","0","0","0",,"0","0"
2020/04/22 02:00:00,"28","0","0","0","1",0,Zimbabwe,0,0,"0","4","2",0,"1552",dcb9489b-c3e3-4c52-9a05-33b72210d4ac,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"22","0","0","0","0",,"0","0"
2021/02/12 23:57:00,"35045","96","2081","329","11",4.613166747,"zimbabwe
",0,96,"0","1393","29959",0,"1553",af7ffe0d-1814-4d8e-9cb7-3461712d44ee,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"3693","108","56","43","6","Bulawayo was awaiting results from 2 major testing centers at the time of publishing this report. From all the hospitalized patients, 3 were asymptomatic.","3","0"
2020/06/03 02:00:00,"222","16","0","0","0",0,Zimbabwe,0,0,"0","4","29",0,"1554",6319290d-bb19-4e6b-ad3a-35807a8b2bba,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"189","0","0","0","0",,"0","0"
2020/08/15 02:00:00,"5176","104","1389","49","2",7.487401008,Zimbabwe,0,104,"0","130","2047",0,"1555",71f3a132-82dd-42c3-81ad-3815906ccf30,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2999","0","0","0","0",,"0","0"
2020/08/06 02:00:00,"4395","56","768","0","13",7.291666667,Zimbabwe,1503,54,"2","97","1345",0,"1556",eabb6193-21a1-4943-b40a-384b28e1f8ca,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2953","0","0","0","0",,"0","0"
2020/07/16 02:00:00,"1362","273","492","30","3",55.48780488,Zimbabwe,0,0,"0","23","425",0,"1557",26828874-4e51-4aaa-b2c4-389737303395,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"914","0","0","0","0",,"0","0"
2020/09/16 02:00:00,"7598","22","647","40","0",3.400309119,Zimbabwe,0,21,"1","224","5823",0,"1558",e3e866a7-741a-4b0c-86f4-38dc3d51b892,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1551","0","0","0","0",,"0","0"
2021/03/14 02:00:00,"36484","13","1127","32","2",1.15350488,Zimbabwe,0,13,"0","1503","34043",0,"1559",47891f37-c24e-423b-81d2-39af38c5abfa,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"938","94","13","0","0",,"81","36359"
2020/09/01 02:00:00,"6559","62","1013","20","1",6.120434353,Zimbabwe,0,51,"11","203","5241",0,"1560",f758649c-89e5-4d46-8b03-3a572bdfbb14,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1115","0","0","0","0",,"0","0"
2020/08/03 02:00:00,"4075","154","1449","41","10",10.62801932,Zimbabwe,2150,154,,"80","1238",0,"1561",1c423bf0-f4e4-4825-8089-3a7c5740f62e,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"2757","0","0","0","0",,"0","0"
2020/10/11 02:00:00,"8011","1","597","12","0",0.167504188,Zimbabwe,0,1,"0","230","6504",0,"1562",649727f1-e0a7-4d9e-bfe5-3ce303c99132,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1277","0","0","0","0",,"0","0"
2020/06/30 02:00:00,"583","9","0","10","0",0,Zimbabwe,0,0,"0","7","162",0,"1563",d0c233d8-a250-4862-8bd5-3d2412a1c9f5,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"414","0","0","0","0",,"0","0"
2020/12/10 10:29:00,"11081","74","1703","106","1",4.345273048,Zimbabwe,0,74,"0","305","9253",0,"1564",c3ac0f64-0994-47eb-951b-3d578655c098,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1523","0","0","0","0",,"0","0"
2020/03/31 02:00:00,"8","0","0","0","0",0,Zimbabwe,0,0,"0","1","0",0,"1565",480fd198-9b84-4218-9ad2-3d59897f198d,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"7","0","0","0","0",,"0","0"
2020/12/21 23:42:00,"12422","97","1205","88","2",8.049792531,Zimbabwe,0,97,"0","322","10112",0,"1566",508578e2-8237-4a9b-8d5a-3df2ac43dba2,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"1988","0","0","0","0",,"0","0"
2021/02/07 23:22:00,"34552","65","1064","168","10",6.109022556,"zimbabwe
",0,65,"0","1326","28551",0,"1567",ef7ed334-00ab-4098-8e27-3e75f8434d76,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"4675","84","56","9","8",From the  hospitalized cases 11 were asymptomatic.,"11","0"
2020/10/19 02:00:00,"8159","12","564","5","1",2.127659574,Zimbabwe,0,12,"0","232","7683",0,"1568",aa8ecd82-6a1a-40b8-a13d-3eac11579582,2021/03/22 10:57:26,surveyor_jr,2021/03/22 10:57:26,surveyor_jr,"244","0","0","0","0",,"0","0"
